,p_value,stat,test,result
0,4.2671288200086734e-09,37494.63590656218,KMeans = GMM,False
1,4.267128820019734e-09,193.63531678522276,GMM = KMeans,False
2,2.133564410009867e-09,193.63531678522276,GMM > KMeans,False
