,3,2
68,0.4399830582891575,0.3678328481364272
123,0.43065939056600094,0.3688869303611854
4255,0.4400334861748454,0.36893396857973754
17,0.4357886357944339,0.3644522309287497
1,0.43068301463297487,0.36564190914752
