,p_value,stat,test,result
0,1.2973381917839193e-222,206932.31178004423,4 = 3 = 5 = 2,False
1,3.454937518233075e-67,-95.25278776270265,3 = 4,False
2,1.0,-95.25278776270265,3 > 4,True
3,0.409477129965756,-0.8306276343954214,5 = 3,True
4,3.5856456931246614e-111,-516.7761045942977,2 = 5,False
5,1.0,-516.7761045942977,2 > 5,True
