,3,2
68,0.4452462060899511,0.4022726375974877
123,0.44452634134326774,0.4022436371897048
4255,0.4447491124507398,0.40226672776366884
17,0.44522206599499015,0.4027638979927641
1,0.44524010069576003,0.4026530320598818
