,p_value,stat,test,result
0,3.508547629530833e-61,381.7197275851147,3 = 4 = 2 = 5,False
1,1.831190419925502e-51,-51.69768392002843,4 = 3,False
2,1.0,-51.69768392002843,4 > 3,True
3,8.003551366780921e-06,-4.886227511429001,2 = 4,False
4,0.9999959982243166,-4.886227511429001,2 > 4,True
5,0.5403926502100813,-0.615743502957772,5 = 2,True
