,p_value,stat,test,result
0,1.4528979968950342e-87,1121.3643952871041,4 = 5 = 6 = 3,False
1,5.929887310935523e-15,-10.340317681501281,5 = 4,False
2,0.999999999999997,-10.340317681501281,5 > 4,True
3,2.4803954364535638e-23,-16.010993280807504,6 = 5,False
4,1.0,-16.010993280807504,6 > 5,True
5,5.238369517350888e-26,-18.116223182405207,3 = 6,False
6,1.0,-18.116223182405207,3 > 6,True
