,4,5,6,3
0,0.3874992497471236,0.3801649828933899,0.3404077316189201,0.328507957190356
1,0.38756052541471,0.3861093152124982,0.3586182943564882,0.3287258206120245
2,0.3876600450581826,0.3801854621973454,0.3632697179149945,0.3287399060955726
3,0.3876323483481594,0.3801649828933899,0.3632697179149945,0.328725716481789
4,0.387549984241565,0.3860588070062984,0.3586598310502818,0.3285056943741796
5,0.3876323483481594,0.3801649828933899,0.3484707602619882,0.3285626658540572
6,0.3875700118177265,0.3872279171257654,0.3576374361304209,0.328507957190356
7,0.3875499680755806,0.3800704398583856,0.3633810941937626,0.3285975492268929
8,0.3875700118177265,0.3870512732056351,0.3632697179149945,0.3284785320543784
9,0.3881899464198187,0.3801649828933899,0.3633810941937626,0.328507957190356
10,0.3875955854428963,0.3800704398583856,0.3396220550170744,0.3286991765099256
11,0.3881874624280083,0.3860485674106717,0.3487622375945469,0.3287137065305489
12,0.3875505766750409,0.3804858678676118,0.3633718092505949,0.3284667636382372
13,0.3875603414655326,0.3802049088143878,0.3391821206121515,0.3287576660973804
14,0.3881193879762124,0.3801854621973454,0.3616873453492584,0.328715182784821
15,0.3876622579071349,0.3861710950193761,0.3488113626991087,0.328690593644144
16,0.3875518711027522,0.3807864177886588,0.3622432387831356,0.3284854116735386
17,0.3876777827491295,0.380825148717655,0.3382489870166626,0.328507957190356
18,0.3876788719311645,0.3804179713311824,0.3632697179149945,0.3286991765099256
19,0.3876394983509902,0.3861006630430788,0.3632662288942718,0.3286991765099256
20,0.3874726526662493,0.386025509490716,0.3631837108553002,0.3284649550627604
21,0.3875299182065344,0.3804267221232607,0.3633718092505949,0.3286991765099256
22,0.3881005885569267,0.3801649828933899,0.3593414492295312,0.3287576660973804
23,0.3876889080334051,0.3804179713311824,0.358843408644261,0.3284785320543784
24,0.3874760180934259,0.3801649828933899,0.3632087526392327,0.3285975492268929
25,0.3875700118177265,0.3801649828933899,0.3632616844042632,0.3284665717610462
26,0.3876411789780727,0.3860902174980837,0.3464495336103801,0.328715182784821
27,0.3873630328417136,0.3861662920042637,0.3633718092505949,0.3284649550627604
28,0.3875244884232478,0.3825186190295656,0.3488253249518789,0.328725716481789
29,0.3876553404460316,0.3824413782201753,0.3565064821213257,0.3286091335310524
mean,0.3876553404460316,0.3824413782201753,0.35650648212132563,0.3286091335310524
